MHC_Class,Proportion,Replicate,Depth,Variant,Metric,Value
MHC_Class_II,0.065,8,53.80250000000001,INDEL,Recall,1.0
MHC_Class_II,0.065,8,53.80250000000001,INDEL,Precision,1.0
MHC_Class_II,0.065,8,53.80250000000001,INDEL,F1,1.0
MHC_Class_II,0.065,8,53.80250000000001,SNP,Recall,0.9789180000000001
MHC_Class_II,0.065,8,53.80250000000001,SNP,Precision,0.998134
MHC_Class_II,0.065,8,53.80250000000001,SNP,F1,0.988433
MHC_Class_I,0.065,8,53.910000000000004,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.065,8,53.910000000000004,INDEL,Precision,1.0
MHC_Class_I,0.065,8,53.910000000000004,INDEL,F1,0.925926
MHC_Class_I,0.065,8,53.910000000000004,SNP,Recall,0.9652780000000001
MHC_Class_I,0.065,8,53.910000000000004,SNP,Precision,0.992857
MHC_Class_I,0.065,8,53.910000000000004,SNP,F1,0.978873
MHC_Class_III,0.065,8,13.507101449275366,INDEL,Recall,0.9268290000000001
MHC_Class_III,0.065,8,13.507101449275366,INDEL,Precision,0.9277110000000001
MHC_Class_III,0.065,8,13.507101449275366,INDEL,F1,0.92727
MHC_Class_III,0.065,8,13.507101449275366,SNP,Recall,0.989542
MHC_Class_III,0.065,8,13.507101449275366,SNP,Precision,0.997365
MHC_Class_III,0.065,8,13.507101449275366,SNP,F1,0.9934379999999999
MHC_Class_III,0.065,2,13.089420289855074,INDEL,Recall,0.9146340000000001
MHC_Class_III,0.065,2,13.089420289855074,INDEL,Precision,0.9382719999999999
MHC_Class_III,0.065,2,13.089420289855074,INDEL,F1,0.9263020000000001
MHC_Class_III,0.065,2,13.089420289855074,SNP,Recall,0.996078
MHC_Class_III,0.065,2,13.089420289855074,SNP,Precision,0.992188
MHC_Class_III,0.065,2,13.089420289855074,SNP,F1,0.994129
MHC_Class_I,0.065,2,54.53333333333333,INDEL,Recall,0.896552
MHC_Class_I,0.065,2,54.53333333333333,INDEL,Precision,1.0
MHC_Class_I,0.065,2,54.53333333333333,INDEL,F1,0.9454549999999999
MHC_Class_I,0.065,2,54.53333333333333,SNP,Recall,0.9861110000000001
MHC_Class_I,0.065,2,54.53333333333333,SNP,Precision,1.0
MHC_Class_I,0.065,2,54.53333333333333,SNP,F1,0.993007
MHC_Class_II,0.065,2,53.85874999999999,INDEL,Recall,1.0
MHC_Class_II,0.065,2,53.85874999999999,INDEL,Precision,1.0
MHC_Class_II,0.065,2,53.85874999999999,INDEL,F1,1.0
MHC_Class_II,0.065,2,53.85874999999999,SNP,Recall,0.99725
MHC_Class_II,0.065,2,53.85874999999999,SNP,Precision,1.0
MHC_Class_II,0.065,2,53.85874999999999,SNP,F1,0.9986229999999999
MHC_Class_II,0.065,6,51.97375,INDEL,Recall,0.984848
MHC_Class_II,0.065,6,51.97375,INDEL,Precision,1.0
MHC_Class_II,0.065,6,51.97375,INDEL,F1,0.992366
MHC_Class_II,0.065,6,51.97375,SNP,Recall,0.9743350000000001
MHC_Class_II,0.065,6,51.97375,SNP,Precision,1.0
MHC_Class_II,0.065,6,51.97375,SNP,F1,0.987001
MHC_Class_I,0.065,6,56.5,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.065,6,56.5,INDEL,Precision,0.9629629999999999
MHC_Class_I,0.065,6,56.5,INDEL,F1,0.9097270000000001
MHC_Class_I,0.065,6,56.5,SNP,Recall,0.9982639999999999
MHC_Class_I,0.065,6,56.5,SNP,Precision,1.0
MHC_Class_I,0.065,6,56.5,SNP,F1,0.999131
MHC_Class_III,0.065,6,13.252463768115941,INDEL,Recall,0.939024
MHC_Class_III,0.065,6,13.252463768115941,INDEL,Precision,0.9285709999999999
MHC_Class_III,0.065,6,13.252463768115941,INDEL,F1,0.9337690000000001
MHC_Class_III,0.065,6,13.252463768115941,SNP,Recall,0.99085
MHC_Class_III,0.065,6,13.252463768115941,SNP,Precision,0.9921469999999999
MHC_Class_III,0.065,6,13.252463768115941,SNP,F1,0.991498
MHC_Class_I,0.065,1,56.711666666666666,INDEL,Recall,0.931034
MHC_Class_I,0.065,1,56.711666666666666,INDEL,Precision,1.0
MHC_Class_I,0.065,1,56.711666666666666,INDEL,F1,0.9642860000000001
MHC_Class_I,0.065,1,56.711666666666666,SNP,Recall,1.0
MHC_Class_I,0.065,1,56.711666666666666,SNP,Precision,1.0
MHC_Class_I,0.065,1,56.711666666666666,SNP,F1,1.0
MHC_Class_III,0.065,1,13.459275362318843,INDEL,Recall,0.902439
MHC_Class_III,0.065,1,13.459275362318843,INDEL,Precision,0.9375
MHC_Class_III,0.065,1,13.459275362318843,INDEL,F1,0.9196350000000001
MHC_Class_III,0.065,1,13.459275362318843,SNP,Recall,0.9934639999999999
MHC_Class_III,0.065,1,13.459275362318843,SNP,Precision,0.994764
MHC_Class_III,0.065,1,13.459275362318843,SNP,F1,0.9941139999999999
MHC_Class_II,0.065,1,53.08625,INDEL,Recall,0.984848
MHC_Class_II,0.065,1,53.08625,INDEL,Precision,1.0
MHC_Class_II,0.065,1,53.08625,INDEL,F1,0.992366
MHC_Class_II,0.065,1,53.08625,SNP,Recall,0.9761690000000001
MHC_Class_II,0.065,1,53.08625,SNP,Precision,1.0
MHC_Class_II,0.065,1,53.08625,SNP,F1,0.987941
MHC_Class_II,0.02,8,16.585,INDEL,Recall,0.787879
MHC_Class_II,0.02,8,16.585,INDEL,Precision,0.9122809999999999
MHC_Class_II,0.02,8,16.585,INDEL,F1,0.8455280000000001
MHC_Class_II,0.02,8,16.585,SNP,Recall,0.816682
MHC_Class_II,0.02,8,16.585,SNP,Precision,0.920537
MHC_Class_II,0.02,8,16.585,SNP,F1,0.865505
MHC_Class_I,0.02,8,16.798333333333332,INDEL,Recall,0.827586
MHC_Class_I,0.02,8,16.798333333333332,INDEL,Precision,0.96
MHC_Class_I,0.02,8,16.798333333333332,INDEL,F1,0.8888889999999999
MHC_Class_I,0.02,8,16.798333333333332,SNP,Recall,0.9357639999999999
MHC_Class_I,0.02,8,16.798333333333332,SNP,Precision,0.9944649999999999
MHC_Class_I,0.02,8,16.798333333333332,SNP,F1,0.9642219999999999
MHC_Class_III,0.02,8,4.38536231884058,INDEL,Recall,0.695122
MHC_Class_III,0.02,8,4.38536231884058,INDEL,Precision,0.9193549999999999
MHC_Class_III,0.02,8,4.38536231884058,INDEL,F1,0.791667
MHC_Class_III,0.02,8,4.38536231884058,SNP,Recall,0.8065359999999999
MHC_Class_III,0.02,8,4.38536231884058,SNP,Precision,0.976266
MHC_Class_III,0.02,8,4.38536231884058,SNP,F1,0.8833209999999999
MHC_Class_II,0.02,2,17.013749999999998,INDEL,Recall,0.9545450000000001
MHC_Class_II,0.02,2,17.013749999999998,INDEL,Precision,1.0
MHC_Class_II,0.02,2,17.013749999999998,INDEL,F1,0.9767440000000001
MHC_Class_II,0.02,2,17.013749999999998,SNP,Recall,0.905591
MHC_Class_II,0.02,2,17.013749999999998,SNP,Precision,0.997984
MHC_Class_II,0.02,2,17.013749999999998,SNP,F1,0.9495450000000001
MHC_Class_I,0.02,2,16.110000000000003,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.02,2,16.110000000000003,INDEL,Precision,1.0
MHC_Class_I,0.02,2,16.110000000000003,INDEL,F1,0.925926
MHC_Class_I,0.02,2,16.110000000000003,SNP,Recall,0.9513889999999999
MHC_Class_I,0.02,2,16.110000000000003,SNP,Precision,0.998179
MHC_Class_I,0.02,2,16.110000000000003,SNP,F1,0.9742219999999999
MHC_Class_III,0.02,2,4.063768115942029,INDEL,Recall,0.597561
MHC_Class_III,0.02,2,4.063768115942029,INDEL,Precision,0.924528
MHC_Class_III,0.02,2,4.063768115942029,INDEL,F1,0.7259260000000001
MHC_Class_III,0.02,2,4.063768115942029,SNP,Recall,0.794771
MHC_Class_III,0.02,2,4.063768115942029,SNP,Precision,0.977492
MHC_Class_III,0.02,2,4.063768115942029,SNP,F1,0.876712
MHC_Class_II,0.02,5,16.97375,INDEL,Recall,0.909091
MHC_Class_II,0.02,5,16.97375,INDEL,Precision,0.983607
MHC_Class_II,0.02,5,16.97375,INDEL,F1,0.944882
MHC_Class_II,0.02,5,16.97375,SNP,Recall,0.8698440000000001
MHC_Class_II,0.02,5,16.97375,SNP,Precision,0.990625
MHC_Class_II,0.02,5,16.97375,SNP,F1,0.926314
MHC_Class_I,0.02,5,16.563333333333336,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.02,5,16.563333333333336,INDEL,Precision,1.0
MHC_Class_I,0.02,5,16.563333333333336,INDEL,F1,0.925926
MHC_Class_I,0.02,5,16.563333333333336,SNP,Recall,0.947917
MHC_Class_I,0.02,5,16.563333333333336,SNP,Precision,0.998172
MHC_Class_I,0.02,5,16.563333333333336,SNP,F1,0.9723950000000001
MHC_Class_III,0.02,5,3.9604347826086954,INDEL,Recall,0.695122
MHC_Class_III,0.02,5,3.9604347826086954,INDEL,Precision,0.8382350000000001
MHC_Class_III,0.02,5,3.9604347826086954,INDEL,F1,0.76
MHC_Class_III,0.02,5,3.9604347826086954,SNP,Recall,0.789542
MHC_Class_III,0.02,5,3.9604347826086954,SNP,Precision,0.9695020000000001
MHC_Class_III,0.02,5,3.9604347826086954,SNP,F1,0.870317
MHC_Class_III,0.02,1,4.271739130434782,INDEL,Recall,0.695122
MHC_Class_III,0.02,1,4.271739130434782,INDEL,Precision,0.8636360000000001
MHC_Class_III,0.02,1,4.271739130434782,INDEL,F1,0.77027
MHC_Class_III,0.02,1,4.271739130434782,SNP,Recall,0.807843
MHC_Class_III,0.02,1,4.271739130434782,SNP,Precision,0.982512
MHC_Class_III,0.02,1,4.271739130434782,SNP,F1,0.8866569999999999
MHC_Class_II,0.02,1,16.06125,INDEL,Recall,0.909091
MHC_Class_II,0.02,1,16.06125,INDEL,Precision,0.9375
MHC_Class_II,0.02,1,16.06125,INDEL,F1,0.923077
MHC_Class_II,0.02,1,16.06125,SNP,Recall,0.912924
MHC_Class_II,0.02,1,16.06125,SNP,Precision,0.938795
MHC_Class_II,0.02,1,16.06125,SNP,F1,0.9256790000000001
MHC_Class_I,0.02,1,18.724999999999998,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.02,1,18.724999999999998,INDEL,Precision,1.0
MHC_Class_I,0.02,1,18.724999999999998,INDEL,F1,0.925926
MHC_Class_I,0.02,1,18.724999999999998,SNP,Recall,0.9444440000000001
MHC_Class_I,0.02,1,18.724999999999998,SNP,Precision,0.990893
MHC_Class_I,0.02,1,18.724999999999998,SNP,F1,0.967111
MHC_Class_III,0.02,6,4.204057971014492,INDEL,Recall,0.573171
MHC_Class_III,0.02,6,4.204057971014492,INDEL,Precision,0.8421049999999999
MHC_Class_III,0.02,6,4.204057971014492,INDEL,F1,0.682086
MHC_Class_III,0.02,6,4.204057971014492,SNP,Recall,0.783007
MHC_Class_III,0.02,6,4.204057971014492,SNP,Precision,0.970827
MHC_Class_III,0.02,6,4.204057971014492,SNP,F1,0.8668600000000001
MHC_Class_II,0.02,6,15.776250000000001,INDEL,Recall,0.9545450000000001
MHC_Class_II,0.02,6,15.776250000000001,INDEL,Precision,1.0
MHC_Class_II,0.02,6,15.776250000000001,INDEL,F1,0.9767440000000001
MHC_Class_II,0.02,6,15.776250000000001,SNP,Recall,0.929423
MHC_Class_II,0.02,6,15.776250000000001,SNP,Precision,0.992188
MHC_Class_II,0.02,6,15.776250000000001,SNP,F1,0.95978
MHC_Class_I,0.02,6,18.088333333333335,INDEL,Recall,0.793103
MHC_Class_I,0.02,6,18.088333333333335,INDEL,Precision,0.958333
MHC_Class_I,0.02,6,18.088333333333335,INDEL,F1,0.867925
MHC_Class_I,0.02,6,18.088333333333335,SNP,Recall,0.9600690000000001
MHC_Class_I,0.02,6,18.088333333333335,SNP,Precision,0.996396
MHC_Class_I,0.02,6,18.088333333333335,SNP,F1,0.9778959999999999
MHC_Class_III,0.02,4,4.081449275362318,INDEL,Recall,0.6829270000000001
MHC_Class_III,0.02,4,4.081449275362318,INDEL,Precision,0.903226
MHC_Class_III,0.02,4,4.081449275362318,INDEL,F1,0.777778
MHC_Class_III,0.02,4,4.081449275362318,SNP,Recall,0.813072
MHC_Class_III,0.02,4,4.081449275362318,SNP,Precision,0.9857370000000001
MHC_Class_III,0.02,4,4.081449275362318,SNP,F1,0.891117
MHC_Class_I,0.02,4,15.226666666666667,INDEL,Recall,0.827586
MHC_Class_I,0.02,4,15.226666666666667,INDEL,Precision,0.96
MHC_Class_I,0.02,4,15.226666666666667,INDEL,F1,0.8888889999999999
MHC_Class_I,0.02,4,15.226666666666667,SNP,Recall,0.9288190000000001
MHC_Class_I,0.02,4,15.226666666666667,SNP,Precision,0.990741
MHC_Class_I,0.02,4,15.226666666666667,SNP,F1,0.958781
MHC_Class_II,0.02,4,16.23375,INDEL,Recall,0.9696969999999999
MHC_Class_II,0.02,4,16.23375,INDEL,Precision,1.0
MHC_Class_II,0.02,4,16.23375,INDEL,F1,0.984615
MHC_Class_II,0.02,4,16.23375,SNP,Recall,0.9285059999999999
MHC_Class_II,0.02,4,16.23375,SNP,Precision,0.999016
MHC_Class_II,0.02,4,16.23375,SNP,F1,0.962471
MHC_Class_II,0.02,3,16.045,INDEL,Recall,0.9545450000000001
MHC_Class_II,0.02,3,16.045,INDEL,Precision,1.0
MHC_Class_II,0.02,3,16.045,INDEL,F1,0.9767440000000001
MHC_Class_II,0.02,3,16.045,SNP,Recall,0.887259
MHC_Class_II,0.02,3,16.045,SNP,Precision,0.997942
MHC_Class_II,0.02,3,16.045,SNP,F1,0.9393520000000001
MHC_Class_III,0.02,3,4.318840579710144,INDEL,Recall,0.719512
MHC_Class_III,0.02,3,4.318840579710144,INDEL,Precision,0.9516129999999999
MHC_Class_III,0.02,3,4.318840579710144,INDEL,F1,0.8194440000000001
MHC_Class_III,0.02,3,4.318840579710144,SNP,Recall,0.8222219999999999
MHC_Class_III,0.02,3,4.318840579710144,SNP,Precision,0.9828120000000001
MHC_Class_III,0.02,3,4.318840579710144,SNP,F1,0.895374
MHC_Class_I,0.02,3,16.736666666666668,INDEL,Recall,0.827586
MHC_Class_I,0.02,3,16.736666666666668,INDEL,Precision,0.9615379999999999
MHC_Class_I,0.02,3,16.736666666666668,INDEL,F1,0.889548
MHC_Class_I,0.02,3,16.736666666666668,SNP,Recall,0.9618059999999999
MHC_Class_I,0.02,3,16.736666666666668,SNP,Precision,0.9981979999999999
MHC_Class_I,0.02,3,16.736666666666668,SNP,F1,0.979664
MHC_Class_I,0.02,9,16.261666666666667,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.02,9,16.261666666666667,INDEL,Precision,1.0
MHC_Class_I,0.02,9,16.261666666666667,INDEL,F1,0.925926
MHC_Class_I,0.02,9,16.261666666666667,SNP,Recall,0.9756940000000001
MHC_Class_I,0.02,9,16.261666666666667,SNP,Precision,0.998224
MHC_Class_I,0.02,9,16.261666666666667,SNP,F1,0.9868309999999999
MHC_Class_III,0.02,9,4.410579710144925,INDEL,Recall,0.719512
MHC_Class_III,0.02,9,4.410579710144925,INDEL,Precision,0.923077
MHC_Class_III,0.02,9,4.410579710144925,INDEL,F1,0.8086810000000001
MHC_Class_III,0.02,9,4.410579710144925,SNP,Recall,0.807843
MHC_Class_III,0.02,9,4.410579710144925,SNP,Precision,0.9747629999999999
MHC_Class_III,0.02,9,4.410579710144925,SNP,F1,0.8834879999999999
MHC_Class_II,0.02,9,16.27875,INDEL,Recall,0.9696969999999999
MHC_Class_II,0.02,9,16.27875,INDEL,Precision,0.984615
MHC_Class_II,0.02,9,16.27875,INDEL,F1,0.9770989999999999
MHC_Class_II,0.02,9,16.27875,SNP,Recall,0.912924
MHC_Class_II,0.02,9,16.27875,SNP,Precision,0.95229
MHC_Class_II,0.02,9,16.27875,SNP,F1,0.932192
MHC_Class_I,0.02,7,16.95,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.02,7,16.95,INDEL,Precision,1.0
MHC_Class_I,0.02,7,16.95,INDEL,F1,0.925926
MHC_Class_I,0.02,7,16.95,SNP,Recall,0.9236110000000001
MHC_Class_I,0.02,7,16.95,SNP,Precision,0.988848
MHC_Class_I,0.02,7,16.95,SNP,F1,0.955117
MHC_Class_II,0.02,7,16.92125,INDEL,Recall,0.9545450000000001
MHC_Class_II,0.02,7,16.92125,INDEL,Precision,1.0
MHC_Class_II,0.02,7,16.92125,INDEL,F1,0.9767440000000001
MHC_Class_II,0.02,7,16.92125,SNP,Recall,0.895509
MHC_Class_II,0.02,7,16.92125,SNP,Precision,0.9959309999999999
MHC_Class_II,0.02,7,16.92125,SNP,F1,0.9430540000000001
MHC_Class_III,0.02,7,3.9976811594202895,INDEL,Recall,0.658537
MHC_Class_III,0.02,7,3.9976811594202895,INDEL,Precision,0.833333
MHC_Class_III,0.02,7,3.9976811594202895,INDEL,F1,0.735695
MHC_Class_III,0.02,7,3.9976811594202895,SNP,Recall,0.810458
MHC_Class_III,0.02,7,3.9976811594202895,SNP,Precision,0.9763780000000001
MHC_Class_III,0.02,7,3.9976811594202895,SNP,F1,0.8857139999999999
MHC_Class_II,0.02,0,16.41625,INDEL,Recall,0.924242
MHC_Class_II,0.02,0,16.41625,INDEL,Precision,0.9682540000000001
MHC_Class_II,0.02,0,16.41625,INDEL,F1,0.945736
MHC_Class_II,0.02,0,16.41625,SNP,Recall,0.9193399999999999
MHC_Class_II,0.02,0,16.41625,SNP,Precision,0.957102
MHC_Class_II,0.02,0,16.41625,SNP,F1,0.937841
MHC_Class_I,0.02,0,17.263333333333332,INDEL,Recall,0.793103
MHC_Class_I,0.02,0,17.263333333333332,INDEL,Precision,0.92
MHC_Class_I,0.02,0,17.263333333333332,INDEL,F1,0.851852
MHC_Class_I,0.02,0,17.263333333333332,SNP,Recall,0.989583
MHC_Class_I,0.02,0,17.263333333333332,SNP,Precision,1.0
MHC_Class_I,0.02,0,17.263333333333332,SNP,F1,0.994764
MHC_Class_III,0.02,0,4.136086956521738,INDEL,Recall,0.695122
MHC_Class_III,0.02,0,4.136086956521738,INDEL,Precision,0.876923
MHC_Class_III,0.02,0,4.136086956521738,INDEL,F1,0.77551
MHC_Class_III,0.02,0,4.136086956521738,SNP,Recall,0.792157
MHC_Class_III,0.02,0,4.136086956521738,SNP,Precision,0.968051
MHC_Class_III,0.02,0,4.136086956521738,SNP,F1,0.871316
MHC_Class_I,0.08,7,66.69833333333334,INDEL,Recall,0.896552
MHC_Class_I,0.08,7,66.69833333333334,INDEL,Precision,1.0
MHC_Class_I,0.08,7,66.69833333333334,INDEL,F1,0.9454549999999999
MHC_Class_I,0.08,7,66.69833333333334,SNP,Recall,1.0
MHC_Class_I,0.08,7,66.69833333333334,SNP,Precision,1.0
MHC_Class_I,0.08,7,66.69833333333334,SNP,F1,1.0
MHC_Class_II,0.08,7,66.0775,INDEL,Recall,0.9696969999999999
MHC_Class_II,0.08,7,66.0775,INDEL,Precision,1.0
MHC_Class_II,0.08,7,66.0775,INDEL,F1,0.984615
MHC_Class_II,0.08,7,66.0775,SNP,Recall,0.9431709999999999
MHC_Class_II,0.08,7,66.0775,SNP,Precision,0.999031
MHC_Class_II,0.08,7,66.0775,SNP,F1,0.970298
MHC_Class_III,0.08,7,16.25855072463768,INDEL,Recall,0.939024
MHC_Class_III,0.08,7,16.25855072463768,INDEL,Precision,0.9512200000000001
MHC_Class_III,0.08,7,16.25855072463768,INDEL,F1,0.945083
MHC_Class_III,0.08,7,16.25855072463768,SNP,Recall,0.99085
MHC_Class_III,0.08,7,16.25855072463768,SNP,Precision,0.996058
MHC_Class_III,0.08,7,16.25855072463768,SNP,F1,0.993447
MHC_Class_II,0.08,0,63.16625000000001,INDEL,Recall,0.984848
MHC_Class_II,0.08,0,63.16625000000001,INDEL,Precision,0.984848
MHC_Class_II,0.08,0,63.16625000000001,INDEL,F1,0.984848
MHC_Class_II,0.08,0,63.16625000000001,SNP,Recall,0.970669
MHC_Class_II,0.08,0,63.16625000000001,SNP,Precision,0.986977
MHC_Class_II,0.08,0,63.16625000000001,SNP,F1,0.9787549999999999
MHC_Class_III,0.08,0,16.668840579710142,INDEL,Recall,0.9268290000000001
MHC_Class_III,0.08,0,16.668840579710142,INDEL,Precision,0.9277110000000001
MHC_Class_III,0.08,0,16.668840579710142,INDEL,F1,0.92727
MHC_Class_III,0.08,0,16.668840579710142,SNP,Recall,0.996078
MHC_Class_III,0.08,0,16.668840579710142,SNP,Precision,0.996078
MHC_Class_III,0.08,0,16.668840579710142,SNP,F1,0.996078
MHC_Class_I,0.08,0,67.50166666666667,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.08,0,67.50166666666667,INDEL,Precision,0.9629629999999999
MHC_Class_I,0.08,0,67.50166666666667,INDEL,F1,0.9097270000000001
MHC_Class_I,0.08,0,67.50166666666667,SNP,Recall,0.9930559999999999
MHC_Class_I,0.08,0,67.50166666666667,SNP,Precision,1.0
MHC_Class_I,0.08,0,67.50166666666667,SNP,F1,0.996516
MHC_Class_I,0.08,4,64.54833333333333,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.08,4,64.54833333333333,INDEL,Precision,0.9629629999999999
MHC_Class_I,0.08,4,64.54833333333333,INDEL,F1,0.9097270000000001
MHC_Class_I,0.08,4,64.54833333333333,SNP,Recall,0.9930559999999999
MHC_Class_I,0.08,4,64.54833333333333,SNP,Precision,1.0
MHC_Class_I,0.08,4,64.54833333333333,SNP,F1,0.996516
MHC_Class_III,0.08,4,16.310579710144932,INDEL,Recall,0.9512200000000001
MHC_Class_III,0.08,4,16.310579710144932,INDEL,Precision,0.940476
MHC_Class_III,0.08,4,16.310579710144932,INDEL,F1,0.945817
MHC_Class_III,0.08,4,16.310579710144932,SNP,Recall,0.998693
MHC_Class_III,0.08,4,16.310579710144932,SNP,Precision,0.9960889999999999
MHC_Class_III,0.08,4,16.310579710144932,SNP,F1,0.997389
MHC_Class_II,0.08,4,65.4625,INDEL,Recall,1.0
MHC_Class_II,0.08,4,65.4625,INDEL,Precision,1.0
MHC_Class_II,0.08,4,65.4625,INDEL,F1,1.0
MHC_Class_II,0.08,4,65.4625,SNP,Recall,0.9697530000000001
MHC_Class_II,0.08,4,65.4625,SNP,Precision,1.0
MHC_Class_II,0.08,4,65.4625,SNP,F1,0.9846440000000001
MHC_Class_I,0.08,9,67.17333333333333,INDEL,Recall,0.931034
MHC_Class_I,0.08,9,67.17333333333333,INDEL,Precision,1.0
MHC_Class_I,0.08,9,67.17333333333333,INDEL,F1,0.9642860000000001
MHC_Class_I,0.08,9,67.17333333333333,SNP,Recall,1.0
MHC_Class_I,0.08,9,67.17333333333333,SNP,Precision,1.0
MHC_Class_I,0.08,9,67.17333333333333,SNP,F1,1.0
MHC_Class_III,0.08,9,16.773043478260867,INDEL,Recall,0.9634149999999999
MHC_Class_III,0.08,9,16.773043478260867,INDEL,Precision,0.9638549999999999
MHC_Class_III,0.08,9,16.773043478260867,INDEL,F1,0.963635
MHC_Class_III,0.08,9,16.773043478260867,SNP,Recall,0.994771
MHC_Class_III,0.08,9,16.773043478260867,SNP,Precision,0.9986879999999999
MHC_Class_III,0.08,9,16.773043478260867,SNP,F1,0.996726
MHC_Class_II,0.08,9,66.60625,INDEL,Recall,1.0
MHC_Class_II,0.08,9,66.60625,INDEL,Precision,1.0
MHC_Class_II,0.08,9,66.60625,INDEL,F1,1.0
MHC_Class_II,0.08,9,66.60625,SNP,Recall,0.990834
MHC_Class_II,0.08,9,66.60625,SNP,Precision,1.0
MHC_Class_II,0.08,9,66.60625,SNP,F1,0.995396
MHC_Class_I,0.08,3,68.33333333333333,INDEL,Recall,0.931034
MHC_Class_I,0.08,3,68.33333333333333,INDEL,Precision,1.0
MHC_Class_I,0.08,3,68.33333333333333,INDEL,F1,0.9642860000000001
MHC_Class_I,0.08,3,68.33333333333333,SNP,Recall,1.0
MHC_Class_I,0.08,3,68.33333333333333,SNP,Precision,1.0
MHC_Class_I,0.08,3,68.33333333333333,SNP,F1,1.0
MHC_Class_III,0.08,3,16.988260869565213,INDEL,Recall,0.939024
MHC_Class_III,0.08,3,16.988260869565213,INDEL,Precision,0.939759
MHC_Class_III,0.08,3,16.988260869565213,INDEL,F1,0.939392
MHC_Class_III,0.08,3,16.988260869565213,SNP,Recall,0.994771
MHC_Class_III,0.08,3,16.988260869565213,SNP,Precision,0.990885
MHC_Class_III,0.08,3,16.988260869565213,SNP,F1,0.992825
MHC_Class_II,0.08,3,65.61625,INDEL,Recall,0.984848
MHC_Class_II,0.08,3,65.61625,INDEL,Precision,1.0
MHC_Class_II,0.08,3,65.61625,INDEL,F1,0.992366
MHC_Class_II,0.08,3,65.61625,SNP,Recall,0.933089
MHC_Class_II,0.08,3,65.61625,SNP,Precision,1.0
MHC_Class_II,0.08,3,65.61625,SNP,F1,0.9653860000000001
MHC_Class_I,0.08,1,67.36666666666666,INDEL,Recall,0.931034
MHC_Class_I,0.08,1,67.36666666666666,INDEL,Precision,1.0
MHC_Class_I,0.08,1,67.36666666666666,INDEL,F1,0.9642860000000001
MHC_Class_I,0.08,1,67.36666666666666,SNP,Recall,1.0
MHC_Class_I,0.08,1,67.36666666666666,SNP,Precision,1.0
MHC_Class_I,0.08,1,67.36666666666666,SNP,F1,1.0
MHC_Class_III,0.08,1,16.482608695652175,INDEL,Recall,0.890244
MHC_Class_III,0.08,1,16.482608695652175,INDEL,Precision,0.91358
MHC_Class_III,0.08,1,16.482608695652175,INDEL,F1,0.901761
MHC_Class_III,0.08,1,16.482608695652175,SNP,Recall,0.994771
MHC_Class_III,0.08,1,16.482608695652175,SNP,Precision,0.9973790000000001
MHC_Class_III,0.08,1,16.482608695652175,SNP,F1,0.996073
MHC_Class_II,0.08,1,65.51,INDEL,Recall,0.984848
MHC_Class_II,0.08,1,65.51,INDEL,Precision,1.0
MHC_Class_II,0.08,1,65.51,INDEL,F1,0.992366
MHC_Class_II,0.08,1,65.51,SNP,Recall,0.9761690000000001
MHC_Class_II,0.08,1,65.51,SNP,Precision,1.0
MHC_Class_II,0.08,1,65.51,SNP,F1,0.987941
MHC_Class_II,0.08,6,65.04249999999999,INDEL,Recall,0.984848
MHC_Class_II,0.08,6,65.04249999999999,INDEL,Precision,1.0
MHC_Class_II,0.08,6,65.04249999999999,INDEL,F1,0.992366
MHC_Class_II,0.08,6,65.04249999999999,SNP,Recall,0.9743350000000001
MHC_Class_II,0.08,6,65.04249999999999,SNP,Precision,1.0
MHC_Class_II,0.08,6,65.04249999999999,SNP,F1,0.987001
MHC_Class_III,0.08,6,16.35521739130435,INDEL,Recall,0.9512200000000001
MHC_Class_III,0.08,6,16.35521739130435,INDEL,Precision,0.975309
