gene_name	gene_id	biotype	start	stop	HG002	HG003	HG004	HG005	HG01106	HG01258	HG01928	HG02055	HG02630	HG03492	HG03579	IHW09021	IHW09049	IHW09071	IHW09117	IHW09118	IHW09122	IHW09125	IHW09175	IHW09198	IHW09200	IHW09224	IHW09245	IHW09251	IHW09359	IHW09364	IHW09409	NA19240	NA20129	NA21309	NA24694	NA24695
DHFRP2	ENSG00000228432	transcribed_processed_pseudogene	31360864	31367354	16.61	14.92	8.48	11.02	17.38	25.04	17.34	6.85	11.28	6.4	7.45	8.47	7.16	5.4	11.95	2.72	30.68	13.84	7.39	13.75	7.02	7.05	0.2	2.36	16.05	2.63	6.98	3.33	11.62	13.47	19.25	6.96
ENSG00000285647	ENSG00000285647	lncRNA	31367056	31376088	0.31	0.63	1.13	0.04	0.4	0.54	0.02	0.02	1.12	0.0	0.0	0.0	0.08	0.21	0.36	0.24	0.98	0.0	0.33	0.4	0.12	0.01	0.0	0.0	0.19	0.0	0.0	0.14	0.18	0.16	0.92	0.47
RNU6-283P	ENSG00000201658	snRNA	31370133	31370240	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
FGFR3P1	ENSG00000230994	processed_pseudogene	31377418	31378019	22.61	13.84	7.13	14.73	14.28	32.05	16.47	27.93	25.19	2.42	3.1	4.34	15.32	6.01	10.69	3.0	15.0	2.86	3.11	27.41	7.7	9.62	0.0	2.66	13.6	8.0	12.78	4.97	24.37	8.92	24.28	8.56
ZDHHC20P2	ENSG00000223702	processed_pseudogene	31380410	31380839	171.71	126.4	87.86	93.91	154.17	170.41	134.16	153.29	117.18	76.12	38.17	57.79	84.62	43.43	114.82	21.96	152.54	102.07	33.52	98.44	53.25	79.56	4.49	47.84	136.01	13.21	66.02	56.79	148.53	120.02	181.52	72.14
HLA-S	ENSG00000225851	unprocessed_pseudogene	31382073	31382288	266.48	190.99	142.78	148.02	214.83	245.2	197.75	218.97	161.37	102.99	57.53	79.59	131.2	61.13	205.18	31.2	221.5	173.42	55.4	129.54	104.64	142.47	8.37	84.44	229.95	23.31	106.68	84.87	201.15	178.07	256.46	122.8
ENSG00000272221	ENSG00000272221	lncRNA	31394288	31395495	0.12	1.0	0.0	0.0	0.0	0.0	1.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.86	0.0	1.52	0.0	0.0	0.0	0.0	1.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49	3.05	0.0
MICA	ENSG00000204520	protein_coding	31399783	31415315	0.74	0.0	0.1	0.17	0.29	0.36	0.8	0.28	0.61	1.03	0.33	0.0	0.0	0.0	0.41	0.0	0.09	0.0	0.16	0.0	0.56	0.0	0.0	0.0	0.03	0.0	0.0	0.29	0.67	1.64	0.74	0.17
ENSG00000288587	ENSG00000288587	lncRNA	31400701	31463705	11.28	7.88	6.0	4.33	7.68	8.56	5.61	5.42	6.46	4.68	2.36	2.97	6.34	1.65	7.21	1.39	9.93	6.6	3.59	3.38	5.0	4.29	0.91	1.46	6.83	1.32	3.06	2.0	5.09	5.8	10.87	4.26
Y_RNA	ENSG00000199332	misc_RNA	31402151	31402250	0.0	0.0	0.0	0.0	0.0	1.0	1.87	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
LINC01149	ENSG00000230174	lncRNA	31441666	31446973	0.4	0.0	0.0	0.0	0.18	0.0	3.78	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33	0.0	0.0	0.0	0.0	0.0	0.0	1.37	0.0	0.0	0.0	1.93	0.17	0.49	0.0
ENSG00000233902	ENSG00000233902	unprocessed_pseudogene	31462727	31463336	244.58	186.81	121.34	89.06	159.96	181.83	108.96	110.13	118.56	110.03	52.11	64.56	150.34	37.31	172.8	24.95	214.56	139.31	81.66	69.15	104.04	113.37	23.08	37.17	156.36	25.98	73.36	44.25	101.86	132.17	189.41	75.69
HCP5	ENSG00000206337	lncRNA	31463169	31478936	32.92	24.92	17.05	13.48	23.04	29.17	20.11	15.96	16.63	13.0	8.3	10.24	18.46	8.31	25.22	3.64	30.98	20.03	10.41	11.28	16.17	17.27	2.99	4.53	27.47	4.09	10.0	6.55	13.27	20.78	29.04	11.87
MICB-DT	ENSG00000286940	lncRNA	31479972	31494935	0.0	0.18	0.0	0.0	0.62	0.91	0.34	0.75	0.26	0.2	0.0	0.0	0.33	0.26	0.0	0.0	0.14	0.0	0.0	0.86	0.0	0.86	0.0	0.12	0.19	0.0	0.0	0.0	0.31	0.69	0.4	0.36
MICB	ENSG00000204516	protein_coding	31494880	31511124	0.45	0.19	0.49	0.31	1.52	0.77	0.39	0.66	0.01	0.74	0.0	0.07	0.64	0.0	0.5	0.0	0.14	0.22	0.92	1.42	0.0	0.0	0.0	0.3	0.03	0.0	0.0	0.43	0.95	0.03	1.66	0.96
Y_RNA	ENSG00000201680	misc_RNA	31496688	31496790	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ENSG00000256851	ENSG00000256851	unprocessed_pseudogene	31515978	31516211	2.0	2.0	0.0	0.0	5.0	2.54	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	3.0	0.0
PPIAP9	ENSG00000219797	processed_pseudogene	31519479	31520291	2.46	0.58	1.0	2.78	4.46	11.05	9.03	5.82	1.09	3.0	1.0	0.03	1.0	0.0	0.0	1.15	3.27	0.0	0.0	0.0	1.0	1.22	0.0	0.0	1.0	0.69	0.0	0.15	1.9	7.16	9.98	0.46
RPL15P4	ENSG00000225499	processed_pseudogene	31528113	31528693	279.44	191.13	146.31	111.31	214.65	259.0	219.12	178.04	134.84	111.2	76.79	52.21	115.52	37.78	170.5	38.34	154.26	108.48	69.9	69.3	95.79	94.61	13.84	50.6	183.18	13.07	81.11	87.97	192.29	166.48	212.9	97.89
MCCD1	ENSG00000204511	protein_coding	31528961	31530232	263.1	167.35	132.48	113.2	221.24	248.55	205.5	158.23	126.13	108.83	73.31	69.86	116.86	51.34	154.44	42.51	179.9	106.37	59.2	76.41	109.62	104.53	19.75	57.71	202.08	23.56	80.81	88.05	184.49	154.88	201.51	107.93
DDX39B	ENSG00000198563	protein_coding	31530218	31542448	219.85	144.53	96.67	93.24	171.69	203.69	144.97	132.7	99.49	95.65	46.53	72.47	108.87	53.35	127.76	28.04	182.44	108.57	54.87	106.21	117.12	95.36	14.79	64.35	157.39	42.56	67.22	56.28	175.0	125.64	169.5	88.39
ATP6V1G2-DDX39B	ENSG00000254870	protein_coding	31530218	31546608	221.48	145.92	96.14	90.44	170.31	203.34	139.98	130.6	99.99	96.57	45.37	65.81	103.64	44.7	122.44	24.71	166.45	99.39	48.53	98.44	106.15	93.09	13.49	60.67	151.61	35.85	60.64	52.21	175.2	130.48	167.2	84.0
SNORD117	ENSG00000201785	snoRNA	31536373	31536449	200.13	129.13	96.49	90.37	163.74	188.75	146.95	113.91	102.25	98.45	32.49	45.08	61.2	39.99	99.84	12.0	157.18	63.75	45.54	82.0	91.95	71.64	4.0	44.3	130.25	34.0	52.83	53.71	172.13	112.7	162.99	78.5
SNORD84	ENSG00000265236	snoRNA	31541100	31541178	237.99	179.0	120.31	91.42	162.04	231.74	143.4	140.04	98.58	105.88	50.64	134.65	211.71	97.47	198.71	67.91	284.46	232.69	83.55	191.63	212.1	135.95	38.56	143.22	255.0	98.49	106.85	41.97	219.79	151.17	175.28	104.35
DDX39B-AS1	ENSG00000234006	lncRNA	31542303	31543138	214.78	152.01	99.63	88.49	153.44	199.29	114.69	140.89	87.71	101.54	43.38	50.69	97.86	29.47	110.05	22.96	142.91	100.91	32.66	85.27	97.7	91.96	18.23	59.51	156.07	26.64	49.18	41.84	187.66	150.72	152.84	85.0
ATP6V1G2	ENSG00000213760	protein_coding	31544443	31548427	240.35	156.81	99.5	79.9	179.03	200.6	138.53	123.11	114.49	105.75	41.11	56.03	104.61	25.86	122.08	14.7	147.98	76.38	32.61	76.24	86.47	103.81	6.71	55.29	146.2	18.31	55.53	40.51	179.21	135.73	172.13	70.64
NFKBIL1	ENSG00000204498	protein_coding	31546869	31558829	173.29	105.9	79.6	67.4	140.15	141.49	99.49	98.06	89.43	82.37	33.2	39.0	66.52	21.21	69.86	10.3	112.6	54.53	23.36	45.59	66.9	63.98	4.04	30.53	93.03	12.14	43.55	40.08	130.96	92.78	135.11	55.82
ENSG00000289406	ENSG00000289406	lncRNA	31560243	31572700	173.78	131.49	97.54	80.95	132.23	167.37	119.27	110.86	77.3	75.27	38.82	41.29	67.67	24.51	99.36	15.35	122.18	72.34	38.24	56.0	68.25	63.12	5.81	33.86	107.58	15.14	41.57	42.16	143.01	112.75	135.24	61.09
LTA	ENSG00000226979	protein_coding	31572053	31574324	238.04	178.61	123.72	90.17	179.66	215.03	163.17	142.24	106.92	102.71	58.6	67.11	88.47	44.35	139.15	23.94	191.7	110.21	64.84	99.09	99.74	107.22	17.03	42.59	147.45	32.89	63.72	48.51	209.44	131.82	199.79	95.76
TNF	ENSG00000232810	protein_coding	31575564	31578336	290.26	208.85	139.91	118.24	207.07	225.87	188.36	170.85	136.77	140.71	55.04	67.62	135.64	30.41	166.6	32.77	225.68	163.29	71.1	100.13	125.0	157.91	14.47	60.32	181.62	37.65	78.72	55.36	242.64	174.97	237.97	98.9
LTB	ENSG00000227507	protein_coding	31580524	31582522	188.69	113.08	94.94	88.76	151.27	166.24	107.05	125.64	94.21	87.11	40.89	37.36	79.71	24.48	109.29	24.97	135.69	99.08	35.31	60.28	76.22	81.86	9.82	28.55	121.09	19.36	46.22	22.79	141.9	124.8	155.34	63.3
LST1	ENSG00000204482	protein_coding	31586123	31588909	216.31	161.68	115.56	96.51	184.91	191.68	151.31	147.85	117.26	104.26	62.59	57.43	90.12	38.44	124.68	20.55	153.74	94.05	59.69	68.16	94.02	106.54	1.98	45.03	153.75	15.86	70.11	57.11	174.56	164.95	192.1	78.06
NCR3	ENSG00000204475	protein_coding	31588894	31593006	189.03	143.75	110.09	86.74	164.2	178.58	131.22	148.38	115.7	100.33	55.7	39.24	65.32	25.06	107.38	21.12	129.39	90.12	40.07	58.15	83.56	87.79	3.93	26.19	102.67	18.16	40.11	50.72	144.77	131.28	162.59	63.58
UQCRHP1	ENSG00000230622	processed_pseudogene	31611082	31611356	119.59	86.14	60.68	48.58	89.63	109.56	82.89	89.85	54.77	41.01	21.99	28.99	38.91	13.29	48.12	2.0	81.73	48.69	15.55	39.91	40.99	42.97	3.0	13.82	73.24	6.36	11.91	36.36	108.52	97.35	97.72	22.0
AIF1	ENSG00000204472	protein_coding	31615216	31617021	256.74	161.7	109.42	97.31	163.36	178.93	124.26	136.64	109.38	97.81	45.25	52.71	83.85	28.9	93.98	17.02	148.68	84.8	43.46	57.36	62.07	96.02	14.62	29.42	133.74	27.31	59.25	60.82	165.34	165.8	153.25	72.06
ENSG00000289375	ENSG00000289375	lncRNA	31619846	31620406	102.79	91.48	57.23	53.3	58.44	102.2	49.6	39.34	68.94	59.09	39.08	46.01	98.75	25.24	84.48	14.12	116.34	72.33	36.11	51.74	57.1	84.15	9.04	34.1	85.17	22.76	46.4	24.58	122.03	100.42	111.04	40.42
PRRC2A	ENSG00000204469	protein_coding	31620714	31637771	206.52	148.46	109.38	86.25	176.26	172.72	170.84	132.07	99.52	96.47	44.81	57.02	101.07	29.12	139.22	22.81	160.02	93.3	51.4	78.6	81.04	92.92	9.97	47.75	153.48	24.65	52.07	61.76	178.92	132.83	163.42	76.47
ENSG00000291302	ENSG00000291302	protein_coding	31622773	31622860	140.93	120.85	75.07	69.37	119.22	112.91	94.09	58.36	58.76	72.21	35.0	39.2	84.03	25.0	112.18	17.38	127.34	62.21	40.76	72.05	59.61	71.17	7.3	43.75	117.01	26.99	52.97	34.39	150.11	106.77	110.94	55.16
SNORA38	ENSG00000200816	snoRNA	31623078	31623210	151.29	121.49	72.81	73.43	129.42	123.05	100.46	66.92	59.16	74.03	39.25	34.73	77.65	22.99	98.76	9.61	121.66	57.08	42.84	72.24	53.81	68.48	6.0	39.99	120.35	25.0	47.11	36.87	143.6	105.3	118.48	54.76
ENSG00000289282	ENSG00000289282	protein_coding	31623873	31625499	202.27	132.42	89.72	80.05	159.93	151.36	138.4	102.65	76.56	85.11	41.66	32.6	79.53	26.68	116.43	18.49	128.11	67.5	44.23	72.23	69.92	68.21	9.65	37.85	138.74	21.31	31.69	41.23	149.92	114.86	140.25	59.4
MIR6832	ENSG00000274494	miRNA	31633786	31633858	233.06	182.62	156.12	94.72	201.81	215.03	226.39	174.07	126.89	134.99	54.99	80.56	128.47	43.94	185.94	36.0	230.96	129.4	69.32	90.74	101.99	116.54	11.0	61.56	188.83	35.0	72.58	91.06	251.65	157.86	206.69	96.96
BAG6	ENSG00000204463	protein_coding	31639027	31652705	204.15	152.4	108.94	77.09	185.99	184.99	164.56	147.34	116.99	90.39	38.43	50.84	89.44	28.23	124.53	23.72	149.26	88.4	53.2	77.48	93.46	88.43	10.07	48.75	134.41	22.43	60.22	61.57	164.78	131.47	155.16	72.93
APOM	ENSG00000204444	protein_coding	31652415	31658210	176.81	138.54	85.55	75.55	153.88	163.2	131.72	107.79	93.32	69.5	39.15	37.01	71.06	31.77	100.59	17.16	125.96	87.01	34.04	73.17	80.61	78.91	2.95	38.61	114.44	13.95	50.7	46.95	151.07	106.82	131.42	68.03
C6orf47	ENSG00000204439	protein_coding	31658297	31660778	201.23	130.61	96.78	97.35	167.81	146.07	133.39	121.76	96.89	86.08	46.47	49.94	83.23	32.93	118.69	23.4	143.63	97.04	31.85	80.01	84.27	98.88	12.31	61.12	140.23	24.35	57.61	63.19	159.62	120.46	151.43	62.52
C6orf47-AS1	ENSG00000227198	lncRNA	31658328	31660721	201.74	130.68	96.76	97.45	167.93	146.04	133.45	121.72	96.95	86.16	46.48	50.13	83.19	32.96	118.76	23.42	143.76	97.11	31.71	79.96	84.45	98.99	12.33	61.2	140.4	24.19	57.63	63.25	159.23	120.58	151.58	62.49
GPANK1	ENSG00000204438	protein_coding	31661227	31666283	225.88	167.19	98.7	92.39	167.04	173.44	141.96	123.84	105.8	108.14	49.31	55.36	114.1	29.38	123.47	25.6	176.25	115.81	53.64	83.39	98.69	107.57	12.2	55.66	135.36	33.4	75.55	54.85	169.21	132.44	176.54	61.42
Y_RNA	ENSG00000201207	misc_RNA	31663287	31663401	194.85	162.25	85.81	87.49	161.96	151.36	153.47	112.89	97.27	104.49	46.04	48.33	105.21	26.61	111.11	24.7	164.5	91.29	61.63	71.9	91.78	99.72	8.0	51.16	103.32	26.69	77.11	54.18	157.5	119.11	172.06	61.04
CSNK2B	ENSG00000204435	protein_coding	31665226	31670343	264.84	172.18	113.81	98.78	208.36	223.07	164.18	151.95	128.87	117.28	47.33	64.95	128.1	30.21	158.68	40.83	189.54	147.84	61.18	92.29	107.85	114.9	12.37	58.57	183.2	31.29	86.12	75.11	185.24	169.54	194.54	83.04
ENSG00000263020	ENSG00000263020	protein_coding	31666101	31673546	243.04	158.76	107.59	94.7	199.51	203.23	163.42	157.36	117.47	99.57	41.99	59.15	105.29	27.03	143.45	34.12	156.96	128.47	52.64	83.13	93.86	94.89	9.28	51.88	166.38	25.69	73.94	75.67	175.1	150.32	185.4	84.85
LY6G5B	ENSG00000240053	protein_coding	31669975	31673776	217.06	144.39	98.54	88.1	182.12	180.9	158.13	161.41	102.22	79.64	35.42	52.06	79.5	24.11	123.87	24.11	119.57	105.43	41.07	72.93	79.24	75.49	6.41	44.54	142.61	19.36	60.55	71.73	163.67	124.37	175.05	81.53
LY6G5C	ENSG00000204428	protein_coding	31676683	31684040	181.69	125.58	109.51	74.59	160.74	160.7	124.0	125.08	94.54	80.59	31.13	44.41	73.95	20.49	103.99	25.4	135.54	83.72	50.47	76.63	67.28	79.55	10.89	42.93	128.56	15.68	47.29	58.54	136.5	111.49	145.32	73.8
ABHD16A	ENSG00000204427	protein_coding	31686954	31703356	202.76	147.63	103.05	98.78	176.7	190.16	173.53	151.78	110.48	95.12	47.88	60.11	101.35	48.97	135.79	33.9	174.3	108.74	53.77	93.15	110.86	97.39	13.92	58.28	159.08	32.65	56.68	65.95	166.09	136.81	188.33	86.99
ENSG00000204422	ENSG00000204422	lncRNA	31686961	31714072	211.7	142.13	100.4	92.36	171.06	183.28	163.99	145.91	107.9	91.7	46.68	55.38	99.74	43.97	125.09	29.93	165.46	101.59	55.17	81.05	98.93	93.16	11.68	51.32	149.53	28.71	59.91	65.39	166.92	129.78	172.99	82.72
MIR4646	ENSG00000266776	miRNA	31701028	31701091	169.02	105.19	87.98	94.62	147.21	154.75	122.0	119.95	83.14	79.62	35.83	22.98	78.68	20.0	91.41	25.43	116.49	59.97	32.98	54.86	79.57	63.98	2.0	23.32	102.49	13.3	34.73	51.86	128.84	113.38	156.46	85.84
LY6G6F	ENSG00000204424	protein_coding	31706865	31710679	222.34	118.66	83.89	70.82	156.89	165.16	141.0	133.35	105.26	72.9	41.24	50.64	97.79	39.21	89.33	25.32	161.52	94.58	60.04	59.07	65.8	67.24	6.57	36.9	129.71	27.83	73.1	63.27	167.52	113.21	136.89	74.1
LY6G6F-LY6G6D	ENSG00000250641	protein_coding	31706903	31717918	212.78	131.65	98.16	87.95	161.47	166.98	151.95	139.36	100.29	82.52	43.18	51.64	95.03	37.28	115.2	25.33	158.59	89.41	64.42	69.62	82.63	91.63	8.99	46.45	134.14	24.01	66.86	61.68	167.59	123.55	145.6	66.02
LY6G6E	ENSG00000255552	transcribed_unitary_pseudogene	31711770	31714065	225.56	149.95	107.2	98.64	164.84	188.65	150.53	146.4	105.54	93.69	44.9	47.54	87.57	37.97	142.57	23.19	146.06	75.42	72.75	59.86	96.83	106.32	9.75	52.27	132.89	16.42	73.13	61.78	181.64	121.42	157.77	61.41
LY6G6D	ENSG00000244355	protein_coding	31715347	31717919	182.37	128.93	100.95	99.94	159.42	147.29	163.19	139.63	88.19	84.01	46.55	52.14	99.87	32.52	121.52	24.53	162.22	90.67	56.78	91.92	89.58	104.78	11.14	52.5	131.16	24.77	53.2	62.46	146.12	138.11	136.02	60.59
MPIG6B	ENSG00000204420	protein_coding	31718593	31726714	238.2	173.73	141.83	120.82	232.79	227.24	203.17	189.05	131.13	123.51	56.97	63.15	114.51	38.28	177.22	21.79	181.74	127.78	63.85	109.82	111.32	110.24	11.87	51.76	160.57	32.53	72.01	79.79	189.93	176.42	204.66	95.66
LY6G6C	ENSG00000204421	protein_coding	31718647	31721746	211.42	151.91	127.33	107.06	213.12	192.42	183.51	172.19	116.57	104.67	46.59	52.58	111.86	38.06	166.32	16.96	163.26	122.06	48.31	107.33	92.75	96.95	15.08	41.36	136.52	26.38	52.37	76.57	159.8	167.65	173.44	82.97
DDAH2	ENSG00000213722	protein_coding	31727037	31730617	279.69	180.93	143.58	126.27	251.35	256.48	184.4	191.75	149.96	137.09	78.45	69.99	113.08	44.05	181.68	36.36	199.35	120.43	73.11	93.32	107.95	114.6	15.35	63.24	212.57	32.69	72.96	61.8	210.21	163.98	215.34	99.73
CLIC1	ENSG00000213719	protein_coding	31730580	31739763	236.48	169.9	106.63	101.84	194.74	201.07	148.32	139.22	115.71	93.57	41.68	55.94	103.32	24.98	121.52	28.08	158.59	118.35	60.0	89.48	103.88	90.54	12.22	56.88	154.68	28.05	60.69	43.78	181.61	129.35	176.42	95.52
MSH5	ENSG00000204410	protein_coding	31739676	31762676	177.38	125.72	78.79	79.58	149.24	155.02	130.6	128.84	89.0	70.78	36.81	40.58	75.22	21.51	87.17	13.28	125.09	72.65	39.13	51.09	65.75	61.82	5.08	33.45	112.99	16.15	40.65	46.51	142.36	106.44	145.94	66.79
MSH5-SAPCD1	ENSG00000255152	protein_coding	31740019	31764851	184.75	130.91	86.61	83.24	158.69	162.79	138.84	135.78	94.58	74.57	39.93	44.31	80.12	23.67	91.67	13.87	133.38	77.76	41.96	56.64	69.82	66.16	5.44	35.65	118.7	18.2	42.75	50.25	147.84	113.82	154.51	69.36
RNU6-850P	ENSG00000252743	snRNA	31756950	31757053	78.34	50.62	22.29	31.47	62.45	80.54	64.9	68.89	49.46	35.37	23.93	10.0	35.97	12.0	31.85	5.0	46.96	30.93	7.11	21.51	25.0	29.68	1.0	15.99	37.19	5.0	15.23	24.48	77.71	37.86	65.73	40.98
SAPCD1	ENSG00000228727	protein_coding	31762655	31764850	267.84	186.32	167.42	124.3	253.8	242.68	218.47	197.99	151.52	116.0	71.53	84.75	134.28	45.24	139.83	19.68	223.18	136.17	71.83	117.54	118.9	115.53	9.46	60.21	183.07	39.08	68.74	83.53	206.76	189.67	242.62	95.58
SAPCD1-AS1	ENSG00000235663	lncRNA	31764309	31765588	245.49	168.62	148.33	113.88	223.92	215.27	206.36	174.33	137.75	106.56	62.91	80.6	108.86	41.18	133.08	11.61	188.89	114.95	59.97	92.6	105.0	96.38	7.86	45.75	158.89	33.41	60.11	81.57	191.07	180.75	223.86	88.06
VWA7	ENSG00000204396	protein_coding	31765589	31777328	198.16	141.56	103.04	74.47	160.55	181.49	133.31	141.76	95.58	78.36	45.25	46.33	75.55	22.93	97.94	18.19	135.65	83.73	48.09	55.22	82.52	63.63	6.33	37.49	118.04	18.26	45.05	56.63	146.35	131.04	160.19	70.81
VARS1	ENSG00000204394	protein_coding	31777517	31795752	171.71	120.43	88.59	74.05	144.51	152.21	130.82	131.48	79.28	69.95	43.07	60.15	89.05	30.2	109.53	28.59	142.24	100.57	51.19	77.09	79.84	77.5	13.05	45.88	128.02	25.83	49.05	46.89	132.66	117.14	141.55	66.36
Y_RNA	ENSG00000201555	misc_RNA	31778816	31778905	245.25	167.82	118.98	100.19	201.45	229.49	197.75	188.83	103.09	115.26	42.89	73.19	108.08	34.8	159.29	15.0	200.04	118.25	65.34	82.99	106.49	109.25	13.55	50.0	165.98	18.0	67.65	75.64	175.27	154.71	194.27	102.74
LSM2	ENSG00000204392	protein_coding	31797395	31806966	134.66	88.89	58.57	50.73	95.94	110.69	94.91	79.39	65.87	57.29	29.45	18.86	50.11	17.59	52.09	7.94	64.6	45.45	21.5	26.5	49.82	37.96	2.69	11.9	65.18	8.14	25.21	27.39	108.21	77.32	104.59	41.28
HSPA1L	ENSG00000204390	protein_coding	31809618	31815283	270.08	182.92	120.88	98.93	187.14	221.4	144.65	156.49	131.77	115.17	62.95	49.87	82.74	17.69	137.76	21.02	159.42	83.99	57.1	69.56	94.86	100.36	10.65	48.8	158.04	17.46	61.72	50.37	214.41	170.4	182.64	82.88
HSPA1A	ENSG00000204389	protein_coding	31815542	31817946	299.78	226.69	160.0	109.59	207.52	252.83	162.14	178.62	165.63	125.32	66.66	61.16	144.78	30.95	161.83	24.64	172.89	114.38	74.47	100.15	104.54	110.28	6.49	45.89	161.0	26.1	65.88	73.88	245.92	209.21	225.28	99.82
ENSG00000289637	ENSG00000289637	lncRNA	31821148	31821964	252.03	166.0	105.34	117.1	181.01	215.1	141.69	152.05	120.8	125.62	52.94	65.54	117.2	28.44	127.11	11.69	169.43	99.35	49.52	77.93	93.18	124.97	10.21	47.39	151.09	24.18	82.75	46.06	194.01	160.69	183.58	73.66
ENSG00000289829	ENSG00000289829	lncRNA	31826840	31827443	284.21	202.41	130.06	114.26	156.94	178.55	85.97	78.71	128.35	138.55	59.49	63.71	110.16	27.21	136.61	21.83	205.11	139.43	57.26	86.91	100.15	120.12	7.23	51.88	154.82	21.23	84.14	37.96	250.12	182.9	201.97	72.41
HSPA1B	ENSG00000204388	protein_coding	31827737	31830254	312.58	239.17	139.62	131.17	197.91	235.72	120.82	125.17	143.56	155.92	57.3	55.65	138.95	24.51	160.95	32.28	211.12	148.22	68.75	81.82	114.49	139.22	16.85	66.18	179.98	20.91	110.83	50.35	290.03	211.95	225.11	82.37
ENSG00000285565	ENSG00000285565	lncRNA	31828833	31839719	157.15	110.45	72.16	72.03	131.26	128.17	78.08	95.95	70.91	82.77	29.02	21.23	56.17	14.57	77.04	15.64	84.04	58.92	26.41	35.04	52.88	50.24	4.76	27.3	80.56	6.84	47.92	34.55	136.79	106.69	112.91	45.86
SNHG32	ENSG00000204387	lncRNA	31834607	31839766	80.81	61.18	34.81	38.92	75.6	69.07	46.46	65.7	41.88	49.08	19.32	10.11	27.99	8.34	37.34	7.58	42.27	30.94	12.42	15.22	29.85	18.31	0.0	13.33	30.84	3.01	21.03	20.85	70.03	57.44	59.37	25.32
SNORD48	ENSG00000201823	snoRNA	31835262	31835326	164.31	112.19	73.38	69.25	141.08	120.45	81.11	108.27	68.28	103.48	32.48	17.52	47.78	17.72	63.27	14.77	72.55	58.08	21.66	32.47	55.12	38.39	0.0	25.3	64.3	4.92	43.3	41.98	140.31	108.27	101.12	48.41
SNORD52	ENSG00000201754	snoRNA	31837075	31837142	78.19	58.0	30.52	41.0	76.52	73.0	52.0	73.15	45.64	41.36	21.0	10.99	30.72	9.0	37.99	10.0	43.0	31.0	13.48	14.0	33.07	21.0	0.0	15.99	24.0	4.0	16.99	21.0	63.7	61.0	60.49	23.0
NEU1	ENSG00000204386	protein_coding	31857658	31862905	213.58	155.26	97.29	86.89	165.11	179.49	109.24	108.93	86.72	96.26	49.98	47.09	70.45	31.2	79.41	10.87	137.23	69.9	37.5	51.11	62.7	74.56	6.46	28.42	120.32	14.29	44.04	49.14	167.44	130.65	171.29	75.26
SLC44A4	ENSG00000204385	protein_coding	31863191	31879046	205.67	145.1	121.56	98.82	169.02	198.06	159.17	143.66	108.7	89.05	50.39	52.13	84.73	37.96	126.94	18.3	165.09	88.34	52.44	60.8	80.57	81.8	8.49	38.84	140.16	24.67	49.69	58.7	170.65	129.16	168.8	89.77
EHMT2-AS1	ENSG00000237080	lncRNA	31877807	31884204	227.84	161.01	131.53	111.08	231.53	255.4	218.16	176.17	110.15	118.09	53.12	46.34	111.95	52.15	150.49	25.26	201.4	118.76	71.79	99.46	97.89	100.44	5.3	54.0	186.35	25.86	61.56	73.94	200.92	163.1	194.51	101.8
EHMT2	ENSG00000204371	protein_coding	31879758	31897698	208.67	159.24	116.7	99.41	191.61	211.7	187.43	153.8	106.26	102.03	50.54	49.66	92.01	46.17	119.94	21.52	154.19	91.11	47.96	79.83	81.89	82.01	5.47	45.65	146.23	21.77	57.09	66.7	173.71	147.53	181.24	93.29
C2	ENSG00000166278	protein_coding	31897784	31945673	159.88	113.41	83.25	71.27	128.54	137.14	113.95	110.08	83.35	72.36	37.57	34.87	58.28	22.21	84.74	16.15	100.79	71.23	33.13	51.92	54.26	62.69	5.44	35.67	93.53	10.27	35.39	51.9	126.8	109.0	128.43	59.0
ZBTB12	ENSG00000204366	protein_coding	31899612	31902086	86.39	92.18	40.38	42.37	85.46	67.56	87.46	50.14	52.05	58.64	40.75	41.09	43.89	14.45	70.53	23.7	93.07	69.34	32.26	45.35	49.78	89.74	7.88	36.08	75.12	10.3	35.49	27.59	97.16	90.99	93.6	34.37
ENSG00000244255	ENSG00000244255	protein_coding	31927697	31952048	194.33	130.67	105.29	89.7	163.33	160.66	147.14	138.73	99.54	95.61	42.45	43.72	78.21	26.15	109.34	19.8	133.12	93.74	46.07	70.41	68.15	76.41	7.67	44.49	126.09	16.99	48.76	62.7	151.6	134.6	155.12	75.27
